,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.86,0.57,1.07,0.91,1.1,0.0,0.24,2.45,0.64,1.4,0.0,0.53,0.36,1.07,2.11,0.29,0.0,1
1,1,0.76,0.61,1.21,0.7,1.32,0.01,0.21,2.6,0.81,1.36,0.0,0.61,0.38,1.21,1.96,0.12,0.0,1
2,2,0.75,0.64,1.18,0.62,1.4,0.01,0.25,2.69,0.95,1.39,0.09,0.7,0.33,1.35,1.88,0.05,0.0,1
3,3,0.81,0.72,1.08,0.63,1.35,0.0,0.31,2.71,0.97,1.47,0.14,0.76,0.25,1.43,1.83,0.03,0.0,1
4,4,0.79,0.7,1.0,0.63,1.34,0.0,0.36,2.78,1.06,1.44,0.14,0.79,0.19,1.47,1.92,0.17,0.0,1
5,5,0.75,0.76,1.01,0.63,1.36,0.0,0.37,2.84,1.07,1.45,0.05,0.77,0.17,1.44,2.0,0.27,0.0,1
6,6,0.66,0.79,0.9,0.65,1.36,0.0,0.34,2.85,1.11,1.39,0.01,0.67,0.14,1.32,2.2,0.35,0.07,1
7,7,0.71,0.88,0.85,0.63,1.33,0.0,0.34,2.72,0.97,1.42,0.01,0.59,0.1,1.11,2.08,0.22,0.11,1
8,8,0.88,1.0,0.82,0.64,1.22,0.0,0.32,2.48,0.68,1.3,0.02,0.45,0.16,0.88,1.92,0.09,0.11,1
9,9,1.08,1.09,0.9,0.59,1.15,0.0,0.37,2.35,0.44,1.28,0.08,0.4,0.21,0.76,1.71,0.01,0.05,1
10,10,1.16,1.14,0.87,0.51,1.13,0.0,0.39,2.22,0.32,1.1,0.11,0.27,0.23,0.7,1.7,0.0,0.0,1
11,11,1.04,0.95,0.79,0.32,1.27,0.0,0.36,2.26,0.5,1.04,0.09,0.38,0.21,0.69,1.8,0.0,0.0,1
12,12,0.95,0.79,0.72,0.19,1.43,0.0,0.31,2.28,0.68,0.98,0.03,0.51,0.24,0.67,1.83,0.0,0.0,1
13,13,0.83,0.63,0.71,0.11,1.53,0.0,0.27,2.37,0.83,0.97,0.0,0.69,0.25,0.73,1.83,0.0,0.0,1
14,14,0.81,0.66,0.73,0.13,1.66,0.0,0.21,2.63,1.15,1.19,0.0,0.77,0.16,0.91,1.84,0.1,0.0,1
15,15,0.77,0.65,0.73,0.21,1.77,0.06,0.15,2.91,1.45,1.41,0.0,0.83,0.08,1.06,1.92,0.27,0.0,1
16,16,0.77,0.69,0.7,0.25,1.9,0.07,0.07,3.14,1.77,1.65,0.0,0.93,0.0,1.22,2.05,0.48,0.0,1
17,17,0.75,0.67,0.7,0.27,1.89,0.12,0.07,3.16,1.78,1.64,0.0,0.95,0.0,1.24,2.1,0.53,0.0,1
18,18,0.72,0.67,0.73,0.23,1.91,0.11,0.07,3.15,1.77,1.63,0.0,0.97,0.0,1.28,2.13,0.53,0.0,1
19,19,0.71,0.55,0.74,0.28,1.93,0.17,0.09,3.12,1.75,1.61,0.0,0.97,0.0,1.28,2.14,0.48,0.0,1
20,20,0.64,0.33,0.71,0.2,2.04,0.17,0.1,3.19,1.89,1.63,0.12,0.86,0.0,1.41,1.92,0.32,0.0,1
21,21,0.62,0.19,0.7,0.22,2.1,0.16,0.12,3.21,2.0,1.59,0.12,0.8,0.0,1.55,1.99,0.15,0.0,1
22,22,0.58,0.15,0.73,0.18,2.15,0.15,0.15,3.29,2.15,1.57,0.13,0.73,0.0,1.68,2.09,0.05,0.0,1
23,23,0.57,0.16,0.75,0.2,2.08,0.13,0.19,3.31,2.14,1.55,0.01,0.82,0.0,1.67,2.35,0.17,0.0,1
24,24,0.36,0.09,0.68,0.13,2.03,0.09,0.2,3.38,2.11,1.54,0.01,0.89,0.0,1.54,2.26,0.45,0.0,1
25,25,0.19,0.01,0.54,0.08,1.95,0.06,0.16,3.4,2.05,1.48,0.0,1.0,0.0,1.45,2.12,0.62,0.0,1
26,26,0.04,0.0,0.5,0.06,1.89,0.16,0.09,3.39,2.0,1.36,0.13,1.16,0.0,1.36,1.89,0.59,0.0,1
27,27,0.03,0.0,0.47,0.04,1.83,0.31,0.03,3.37,1.99,1.35,0.27,1.23,0.0,1.37,1.7,0.5,0.0,1
28,28,0.0,0.0,0.57,0.0,1.75,0.31,0.03,3.37,1.98,1.21,0.4,1.26,0.0,1.41,1.62,0.51,0.0,1
29,29,0.0,0.0,0.53,0.0,1.64,0.26,0.03,3.3,1.92,1.11,0.29,1.23,0.0,1.45,1.74,0.57,0.0,1
30,30,0.0,0.0,0.52,0.0,1.51,0.14,0.03,3.21,1.79,0.9,0.23,1.18,0.0,1.42,1.89,0.49,0.0,1
31,31,0.0,0.0,0.42,0.0,1.38,0.14,0.0,2.97,1.56,0.79,0.09,1.11,0.0,1.32,1.74,0.34,0.0,1
32,32,0.0,0.0,0.43,0.0,1.31,0.11,0.0,2.81,1.35,0.65,0.07,0.97,0.0,1.22,1.57,0.28,0.0,1
33,33,0.02,0.0,0.38,0.0,1.23,0.11,0.0,2.58,1.19,0.58,0.0,0.94,0.0,1.13,1.47,0.33,0.0,1
34,34,0.02,0.0,0.34,0.03,1.22,0.07,0.0,2.54,1.08,0.64,0.0,0.9,0.0,1.01,1.42,0.24,0.0,1
35,35,0.05,0.0,0.33,0.05,1.21,0.03,0.0,2.58,0.98,0.83,0.01,0.78,0.0,0.68,1.38,0.15,0.0,1
