,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.5,0.61,0.71,0.27,0.0,0.39,0.0,0.34,0.32,0.0,0.0,0.0,0.39,0.0,0.82,1.13,0.0,1
1,1,0.23,0.2,0.77,0.17,0.13,0.53,0.0,0.38,0.51,0.1,0.0,0.0,0.44,0.0,1.12,1.52,0.0,1
2,2,0.23,0.0,0.73,0.08,0.2,0.75,0.03,0.62,0.74,0.17,0.0,0.12,0.31,0.0,0.84,1.31,0.0,1
3,3,0.37,0.0,0.65,0.05,0.21,0.89,0.1,0.86,0.86,0.24,0.0,0.31,0.15,0.0,0.46,0.91,0.0,1
4,4,0.38,0.0,0.63,0.02,0.35,1.23,0.13,1.04,1.06,0.43,0.0,0.64,0.24,0.0,0.38,0.59,0.0,1
5,5,0.28,0.0,0.68,0.02,0.46,1.38,0.14,0.98,1.12,0.59,0.0,0.84,0.41,0.0,0.67,0.7,0.0,1
6,6,0.1,0.0,0.76,0.0,0.53,1.36,0.11,0.8,1.12,0.7,0.0,1.16,0.54,0.0,0.83,1.03,0.0,1
7,7,0.12,0.01,0.76,0.0,0.39,1.16,0.07,0.75,0.99,0.64,0.0,1.17,0.36,0.0,0.73,1.24,0.0,1
8,8,0.11,0.07,0.78,0.0,0.29,1.05,0.04,0.69,0.89,0.61,0.0,1.18,0.26,0.0,0.7,1.44,0.0,1
9,9,0.24,0.22,0.64,0.0,0.14,0.93,0.0,0.72,0.74,0.53,0.0,0.83,0.13,0.0,0.81,0.94,0.0,1
10,10,0.35,0.4,0.54,0.0,0.08,0.65,0.0,0.49,0.46,0.46,0.0,0.77,0.07,0.0,0.67,0.47,0.0,1
11,11,0.47,0.53,0.43,0.0,0.0,0.3,0.0,0.34,0.17,0.26,0.0,0.79,0.0,0.0,0.51,0.0,0.0,1
12,12,0.44,0.61,0.45,0.0,0.0,0.09,0.0,0.19,0.0,0.11,0.0,0.87,0.0,0.0,0.19,0.0,0.0,1
13,13,0.37,0.65,0.48,0.0,0.0,0.06,0.0,0.25,0.0,0.0,0.0,0.82,0.0,0.0,0.1,0.0,0.0,1
14,14,0.37,0.48,0.32,0.0,0.0,0.04,0.0,0.32,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,1
15,15,0.43,0.37,0.21,0.01,0.0,0.02,0.0,0.23,0.0,0.0,0.0,0.41,0.0,0.0,0.23,0.04,0.0,1
16,16,0.47,0.36,0.09,0.16,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.16,0.0,0.0,0.52,0.09,0.0,1
17,17,0.7,0.78,0.35,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.25,0.0,1
18,18,1.07,1.32,0.72,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.7,0.21,0.0,1
19,19,1.4,1.64,1.02,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.42,0.28,0.0,1
20,20,1.3,1.53,1.09,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.02,0.0,0.0,0.88,0.0,1
21,21,1.01,1.05,1.05,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.02,0.0,0.06,1.73,0.0,1
22,22,0.78,0.7,1.04,0.05,0.0,0.25,0.0,0.11,0.18,0.12,0.0,0.72,0.25,0.0,0.22,2.46,0.0,1
23,23,0.72,0.69,1.02,0.0,0.0,0.53,0.0,0.17,0.36,0.14,0.0,0.5,0.38,0.0,0.38,2.36,0.0,1
24,24,0.74,0.84,0.96,0.0,0.0,0.8,0.0,0.24,0.53,0.16,0.0,0.48,0.55,0.0,0.49,2.18,0.0,1
25,25,0.73,0.87,0.85,0.0,0.0,0.64,0.0,0.13,0.37,0.05,0.0,0.27,0.32,0.0,0.46,1.58,0.0,1
26,26,0.68,0.76,0.8,0.0,0.0,0.45,0.0,0.08,0.21,0.03,0.0,0.22,0.2,0.0,0.47,1.17,0.0,1
27,27,0.58,0.64,0.7,0.0,0.0,0.25,0.0,0.01,0.04,0.0,0.0,0.19,0.05,0.0,0.41,0.54,0.0,1
28,28,0.54,0.58,0.7,0.0,0.0,0.25,0.0,0.01,0.01,0.0,0.0,0.24,0.05,0.0,0.37,0.33,0.0,1
29,29,0.49,0.66,0.64,0.07,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.3,0.08,0.0,1
30,30,0.52,0.75,0.62,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.28,0.05,0.0,1
31,31,0.46,0.86,0.55,0.18,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.2,0.0,0.0,0.18,0.0,0.0,1
32,32,0.46,0.87,0.61,0.23,0.0,0.03,0.0,0.0,0.0,0.0,0.15,0.19,0.0,0.0,0.09,0.01,0.0,1
33,33,0.41,0.89,0.63,0.33,0.0,0.07,0.0,0.0,0.0,0.0,0.29,0.24,0.0,0.0,0.0,0.01,0.0,1
34,34,0.41,0.9,0.67,0.42,0.0,0.07,0.0,0.0,0.0,0.0,0.42,0.21,0.0,0.0,0.0,0.01,0.0,1
35,35,0.43,0.91,0.62,0.44,0.0,0.04,0.0,0.0,0.0,0.0,0.42,0.15,0.0,0.0,0.0,0.0,0.0,1
36,36,0.36,0.75,0.62,0.29,0.0,0.17,0.0,0.0,0.0,0.0,0.39,0.07,0.0,0.0,0.0,0.0,0.0,1
37,37,0.31,0.58,0.63,0.14,0.0,0.4,0.0,0.0,0.0,0.0,0.31,0.06,0.0,0.0,0.0,0.0,0.0,1
38,38,0.16,0.44,0.63,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.35,0.09,0.0,0.0,0.0,0.0,0.0,1
39,39,0.09,0.37,0.65,0.01,0.0,0.62,0.0,0.0,0.0,0.0,0.24,0.09,0.09,0.0,0.0,0.0,0.0,1
